Amount Requested,Application Date,Loan Title,Zip Code,State,DTI,EmpLenY,Approved
24275.0,2017-12-01,Home improvement,323xx,FL,31.5,10.0,1
6500.0,2017-12-01,Other,323xx,FL,11.51,10.0,1
25000.0,2017-12-01,Home improvement,324xx,FL,13.57,9.0,1
3000.0,2017-12-01,Other,324xx,FL,7.46,2.0,1
14000.0,2017-12-01,Credit card refinancing,324xx,FL,29.7,4.0,1
10500.0,2017-12-01,Credit card refinancing,325xx,FL,20.24,10.0,1
4000.0,2017-12-01,Debt consolidation,325xx,FL,21.88,10.0,1
15000.0,2017-12-01,Debt consolidation,325xx,FL,54.02,1.0,1
10000.0,2017-12-01,Debt consolidation,325xx,FL,26.37,6.0,1
10000.0,2017-12-01,Major purchase,325xx,FL,11.87,0.5,1
25000.0,2017-12-01,Debt consolidation,325xx,FL,16.46,1.0,1
6000.0,2017-12-01,Debt consolidation,325xx,FL,18.72,2.0,1
20000.0,2017-12-01,Other,325xx,FL,11.9,5.0,1
5000.0,2017-12-01,Credit card refinancing,325xx,FL,8.46,0.5,1
35000.0,2017-12-01,Debt consolidation,325xx,FL,32.83,9.0,1
40000.0,2017-12-01,Debt consolidation,325xx,FL,4.5,7.0,1
12000.0,2017-12-01,Debt consolidation,326xx,FL,17.66,0.5,1
1200.0,2017-12-01,Debt consolidation,326xx,FL,3.98,5.0,1
15000.0,2017-12-01,Debt consolidation,327xx,FL,30.15,10.0,1
7700.0,2017-12-01,Debt consolidation,327xx,FL,30.46,5.0,1
12000.0,2017-12-01,Debt consolidation,327xx,FL,153.39,6.0,1
10000.0,2017-12-01,Debt consolidation,327xx,FL,15.32,10.0,1
35000.0,2017-12-01,Debt consolidation,327xx,FL,18.0,4.0,1
25000.0,2017-12-01,Credit card refinancing,327xx,FL,39.04,2.0,1
5600.0,2017-12-01,Medical expenses,327xx,FL,37.8,6.0,1
12000.0,2017-12-01,Vacation,327xx,FL,23.67,10.0,1
28000.0,2017-12-01,Debt consolidation,327xx,FL,22.36,10.0,1
16000.0,2017-12-01,Debt consolidation,327xx,FL,29.56,2.0,1
20000.0,2017-12-01,Home buying,327xx,FL,18.41,6.0,1
5000.0,2017-12-01,Medical expenses,327xx,FL,66.25,5.0,1
8000.0,2017-12-01,Debt consolidation,327xx,FL,18.63,10.0,1
10500.0,2017-12-01,Credit card refinancing,327xx,FL,32.33,4.0,1
10000.0,2017-12-01,Debt consolidation,327xx,FL,17.82,5.0,1
5000.0,2017-12-01,Other,327xx,FL,4.44,1.0,1
10000.0,2017-12-01,Credit card refinancing,327xx,FL,12.75,2.0,1
10000.0,2017-12-01,Home improvement,328xx,FL,23.77,5.0,1
4800.0,2017-12-01,Debt consolidation,328xx,FL,23.8,4.0,1
25600.0,2017-12-01,Credit card refinancing,328xx,FL,26.47,4.0,1
20000.0,2017-12-01,Debt consolidation,328xx,FL,20.43,1.0,1
10000.0,2017-12-01,Other,328xx,FL,4.83,3.0,1
8000.0,2017-12-01,Credit card refinancing,328xx,FL,10.03,6.0,1
12000.0,2017-12-01,Debt consolidation,328xx,FL,51.57,10.0,1
25000.0,2017-12-01,Debt consolidation,328xx,FL,1.43,3.0,1
39225.0,2017-12-01,Major purchase,328xx,FL,9.69,4.0,1
30000.0,2017-12-01,Major purchase,328xx,FL,15.96,2.0,1
21500.0,2017-12-01,Debt consolidation,328xx,FL,8.5,7.0,1
4000.0,2017-12-01,Debt consolidation,328xx,FL,9.07,1.0,1
5000.0,2017-12-01,Debt consolidation,328xx,FL,3.89,1.0,1
35000.0,2017-12-01,Major purchase,328xx,FL,10.5,5.0,1
22000.0,2017-12-01,Home improvement,328xx,FL,30.8,7.0,1
40000.0,2017-12-01,Debt consolidation,328xx,FL,0.0,2.0,1
15000.0,2017-12-01,Debt consolidation,328xx,FL,13.07,3.0,1
10000.0,2017-12-01,Credit card refinancing,328xx,FL,9.34,0.5,1
8000.0,2017-12-01,Credit card refinancing,328xx,FL,13.67,10.0,1
18650.0,2017-12-01,Credit card refinancing,328xx,FL,17.85,0.5,1
23000.0,2017-12-01,Debt consolidation,328xx,FL,28.14,1.0,1
6225.0,2017-12-01,Medical expenses,328xx,FL,13.35,10.0,1
12000.0,2017-12-01,Debt consolidation,328xx,FL,9.28,2.0,1
10000.0,2017-12-01,Other,328xx,FL,18.8,10.0,1
35000.0,2017-12-01,Other,328xx,FL,0.71,10.0,1
32000.0,2017-12-01,Major purchase,328xx,FL,11.28,10.0,1
35000.0,2017-12-01,Debt consolidation,328xx,FL,4.36,10.0,1
3600.0,2017-12-01,Other,328xx,FL,10.54,4.0,1
16000.0,2017-12-01,Debt consolidation,328xx,FL,12.43,8.0,1
10000.0,2017-12-01,Car financing,328xx,FL,17.04,6.0,1
25000.0,2017-12-01,Debt consolidation,328xx,FL,41.17,0.5,1
12300.0,2017-12-01,Home improvement,329xx,FL,24.96,5.0,1
15000.0,2017-12-01,Other,329xx,FL,25.6,10.0,1
4900.0,2017-12-01,Credit card refinancing,329xx,FL,2.83,8.0,1
35000.0,2017-12-01,Credit card refinancing,329xx,FL,67.42,2.0,1
2000.0,2017-12-01,Debt consolidation,329xx,FL,5.4,6.0,1
20000.0,2017-12-01,Other,329xx,FL,14.94,6.0,1
14000.0,2017-12-01,Debt consolidation,329xx,FL,16.16,4.0,1
32550.0,2017-12-01,Debt consolidation,329xx,FL,8.3,6.0,1
30000.0,2017-12-01,Debt consolidation,329xx,FL,10.57,6.0,1
9000.0,2017-12-01,Credit card refinancing,329xx,FL,18.65,2.0,1
2000.0,2017-12-01,Other,329xx,FL,10.64,3.0,1
30000.0,2017-12-01,Debt consolidation,329xx,FL,19.77,1.0,1
8000.0,2017-12-01,Credit card refinancing,329xx,FL,18.0,5.0,1
10000.0,2017-12-01,Credit card refinancing,330xx,FL,3.62,3.0,1
40000.0,2017-12-01,Debt consolidation,330xx,FL,5.49,10.0,1
40000.0,2017-12-01,Debt consolidation,330xx,FL,35.12,10.0,1
17000.0,2017-12-01,Home improvement,330xx,FL,9.13,6.0,1
7000.0,2017-12-01,Credit card refinancing,330xx,FL,14.73,2.0,1
30000.0,2017-12-01,Debt consolidation,330xx,FL,4.24,10.0,1
21000.0,2017-12-01,Debt consolidation,330xx,FL,12.68,5.0,1
11850.0,2017-12-01,Home improvement,330xx,FL,11.2,8.0,1
40000.0,2017-12-01,Other,330xx,FL,4.04,10.0,1
10000.0,2017-12-01,Credit card refinancing,330xx,FL,25.27,4.0,1
30000.0,2017-12-01,Debt consolidation,330xx,FL,20.47,10.0,1
5000.0,2017-12-01,Credit card refinancing,330xx,FL,17.02,10.0,1
8000.0,2017-12-01,Credit card refinancing,330xx,FL,5.13,3.0,1
5000.0,2017-12-01,Debt consolidation,330xx,FL,10.27,10.0,1
10000.0,2017-12-01,Credit card refinancing,330xx,FL,14.64,7.0,1
30000.0,2017-12-01,Debt consolidation,330xx,FL,19.28,3.0,1
24000.0,2017-12-01,Debt consolidation,330xx,FL,20.14,10.0,1
15500.0,2017-12-01,Debt consolidation,330xx,FL,13.32,1.0,1
12000.0,2017-12-01,Debt consolidation,330xx,FL,28.12,5.0,1
40000.0,2017-12-01,Home improvement,330xx,FL,1.15,5.0,1
6500.0,2017-12-01,Debt consolidation,330xx,FL,22.0,1.0,1
13500.0,2017-12-01,Debt consolidation,330xx,FL,9.83,2.0,1
13000.0,2017-12-01,Credit card refinancing,330xx,FL,16.89,10.0,1
7600.0,2017-12-01,Debt consolidation,330xx,FL,21.35,6.0,1
5000.0,2017-12-01,Debt consolidation,330xx,FL,3.5,1.0,1
2000.0,2017-12-01,Debt consolidation,330xx,FL,22.24,4.0,1
30000.0,2017-12-01,Debt consolidation,330xx,FL,3.26,7.0,1
11700.0,2017-12-01,Credit card refinancing,330xx,FL,27.85,9.0,1
35000.0,2017-12-01,Major purchase,330xx,FL,7.51,5.0,1
25000.0,2017-12-01,Home improvement,330xx,FL,12.56,5.0,1
20000.0,2017-12-01,Debt consolidation,330xx,FL,22.76,10.0,1
13000.0,2017-12-01,Debt consolidation,330xx,FL,26.41,3.0,1
3000.0,2017-12-01,Medical expenses,330xx,FL,25.8,10.0,1
20000.0,2017-12-01,Credit card refinancing,330xx,FL,28.26,10.0,1
15000.0,2017-12-01,Debt consolidation,330xx,FL,10.8,3.0,1
30000.0,2017-12-01,Other,331xx,FL,14.84,3.0,1
12000.0,2017-12-01,Credit card refinancing,331xx,FL,0.56,7.0,1
23850.0,2017-12-01,Debt consolidation,331xx,FL,21.24,5.0,1
8450.0,2017-12-01,Credit card refinancing,331xx,FL,17.06,10.0,1
5000.0,2017-12-01,Other,331xx,FL,6.24,8.0,1
3600.0,2017-12-01,Major purchase,331xx,FL,24.88,10.0,1
4000.0,2017-12-01,Debt consolidation,331xx,FL,5.88,3.0,1
6000.0,2017-12-01,Credit card refinancing,331xx,FL,22.02,1.0,1
18000.0,2017-12-01,Credit card refinancing,331xx,FL,19.47,10.0,1
16000.0,2017-12-01,Debt consolidation,331xx,FL,23.25,4.0,1
5000.0,2017-12-01,Credit card refinancing,331xx,FL,17.46,5.0,1
28050.0,2017-12-01,Debt consolidation,331xx,FL,24.57,6.0,1
20000.0,2017-12-01,Debt consolidation,331xx,FL,8.61,10.0,1
12600.0,2017-12-01,Credit card refinancing,331xx,FL,16.04,10.0,1
14000.0,2017-12-01,Credit card refinancing,331xx,FL,25.27,9.0,1
30000.0,2017-12-01,Other,331xx,FL,4.97,8.0,1
8000.0,2017-12-01,Other,331xx,FL,6.8,5.0,1
15000.0,2017-12-01,Major purchase,331xx,FL,26.95,5.0,1
9000.0,2017-12-01,Debt consolidation,331xx,FL,36.07,2.0,1
27000.0,2017-12-01,Credit card refinancing,331xx,FL,23.11,10.0,1
24000.0,2017-12-01,Credit card refinancing,331xx,FL,13.24,6.0,1
24000.0,2017-12-01,Home improvement,331xx,FL,20.01,8.0,1
18700.0,2017-12-01,Credit card refinancing,331xx,FL,6.59,10.0,1
20000.0,2017-12-01,Other,331xx,FL,35.6,2.0,1
10000.0,2017-12-01,Major purchase,331xx,FL,8.23,1.0,1
9600.0,2017-12-01,Moving and relocation,331xx,FL,22.72,0.5,1
5000.0,2017-12-01,Debt consolidation,331xx,FL,15.79,2.0,1
15000.0,2017-12-01,Home improvement,331xx,FL,3.05,10.0,1
4000.0,2017-12-01,Home improvement,331xx,FL,21.55,10.0,1
35000.0,2017-12-01,Other,331xx,FL,6.16,10.0,1
30000.0,2017-12-01,Other,331xx,FL,9.6,3.0,1
30000.0,2017-12-01,Business,331xx,FL,3.83,0.5,1
6000.0,2017-12-01,Credit card refinancing,331xx,FL,6.57,2.0,1
15000.0,2017-12-01,Credit card refinancing,331xx,FL,19.97,9.0,1
1000.0,2017-12-01,Other,331xx,FL,3.78,6.0,1
3000.0,2017-12-01,Home improvement,331xx,FL,7.38,10.0,1
10000.0,2017-12-01,Debt consolidation,331xx,FL,14.74,7.0,1
2400.0,2017-12-01,Home improvement,331xx,FL,11.85,6.0,1
7000.0,2017-12-01,Debt consolidation,331xx,FL,24.21,10.0,1
35000.0,2017-12-01,Major purchase,331xx,FL,5.88,6.0,1
25000.0,2017-12-01,Credit card refinancing,331xx,FL,15.67,5.0,1
3200.0,2017-12-01,Debt consolidation,333xx,FL,33.2,10.0,1
15000.0,2017-12-01,Home improvement,333xx,FL,2.48,6.0,1
40000.0,2017-12-01,Major purchase,333xx,FL,3.33,10.0,1
30000.0,2017-12-01,Credit card refinancing,333xx,FL,12.42,10.0,1
10000.0,2017-12-01,Moving and relocation,333xx,FL,9.05,10.0,1
11000.0,2017-12-01,Debt consolidation,333xx,FL,18.15,10.0,1
16000.0,2017-12-01,Debt consolidation,333xx,FL,29.52,5.0,1
20000.0,2017-12-01,Credit card refinancing,333xx,FL,12.99,10.0,1
12000.0,2017-12-01,Home buying,333xx,FL,1.66,9.0,1
15000.0,2017-12-01,Credit card refinancing,333xx,FL,27.07,0.5,1
13000.0,2017-12-01,Debt consolidation,333xx,FL,11.17,10.0,1
7200.0,2017-12-01,Debt consolidation,333xx,FL,37.05,5.0,1
1000.0,2017-12-01,Home improvement,333xx,FL,17.8,10.0,1
7000.0,2017-12-01,Debt consolidation,333xx,FL,6.84,10.0,1
8000.0,2017-12-01,Major purchase,333xx,FL,6.85,2.0,1
20400.0,2017-12-01,Debt consolidation,333xx,FL,20.9,2.0,1
10000.0,2017-12-01,Other,333xx,FL,6.2,3.0,1
6000.0,2017-12-01,Debt consolidation,333xx,FL,2.82,6.0,1
10000.0,2017-12-01,Debt consolidation,333xx,FL,24.52,4.0,1
4800.0,2017-12-01,Credit card refinancing,333xx,FL,21.02,2.0,1
15000.0,2017-12-01,Home buying,333xx,FL,9.6,10.0,1
10000.0,2017-12-01,Debt consolidation,333xx,FL,31.2,10.0,1
32000.0,2017-12-01,Other,333xx,FL,8.48,4.0,1
14000.0,2017-12-01,Credit card refinancing,333xx,FL,5.7,1.0,1
6000.0,2017-12-01,Debt consolidation,333xx,FL,21.56,7.0,1
12000.0,2017-12-01,Home improvement,334xx,FL,7.2,4.0,1
25000.0,2017-12-01,Debt consolidation,334xx,FL,7.65,10.0,1
22000.0,2017-12-01,Debt consolidation,334xx,FL,32.59,5.0,1
40000.0,2017-12-01,Debt consolidation,334xx,FL,12.36,10.0,1
4700.0,2017-12-01,Debt consolidation,334xx,FL,31.85,6.0,1
10000.0,2017-12-01,Debt consolidation,334xx,FL,9.92,9.0,1
12000.0,2017-12-01,Debt consolidation,334xx,FL,10.08,8.0,1
12125.0,2017-12-01,Debt consolidation,334xx,FL,12.0,2.0,1
32000.0,2017-12-01,Other,334xx,FL,13.45,3.0,1
10000.0,2017-12-01,Home buying,334xx,FL,17.94,10.0,1
15000.0,2017-12-01,Credit card refinancing,334xx,FL,11.22,6.0,1
10000.0,2017-12-01,Debt consolidation,334xx,FL,8.13,7.0,1
5000.0,2017-12-01,Credit card refinancing,334xx,FL,29.33,5.0,1
12000.0,2017-12-01,Debt consolidation,334xx,FL,15.15,10.0,1
15000.0,2017-12-01,Home improvement,334xx,FL,0.0,10.0,1
15000.0,2017-12-01,Debt consolidation,334xx,FL,11.13,10.0,1
4200.0,2017-12-01,Debt consolidation,334xx,FL,20.8,2.0,1
19200.0,2017-12-01,Debt consolidation,334xx,FL,20.84,9.0,1
8000.0,2017-12-01,Debt consolidation,334xx,FL,18.71,2.0,1
13000.0,2017-12-01,Credit card refinancing,334xx,FL,9.14,3.0,1
10000.0,2017-12-01,Other,334xx,FL,15.02,3.0,1
18000.0,2017-12-01,Debt consolidation,334xx,FL,11.6,6.0,1
1000.0,2017-12-01,Moving and relocation,334xx,FL,12.19,2.0,1
18000.0,2017-12-01,Credit card refinancing,335xx,FL,21.51,0.5,1
15000.0,2017-12-01,Debt consolidation,335xx,FL,14.64,6.0,1
15000.0,2017-12-01,Debt consolidation,335xx,FL,22.64,10.0,1
5000.0,2017-12-01,Credit card refinancing,335xx,FL,15.02,8.0,1
10000.0,2017-12-01,Debt consolidation,335xx,FL,20.92,5.0,1
15000.0,2017-12-01,Debt consolidation,335xx,FL,44.7,0.5,1
2975.0,2017-12-01,Major purchase,335xx,FL,15.35,10.0,1
8000.0,2017-12-01,Major purchase,335xx,FL,11.72,10.0,1
15000.0,2017-12-01,Credit card refinancing,335xx,FL,12.28,6.0,1
10000.0,2017-12-01,Home buying,335xx,FL,13.13,5.0,1
12000.0,2017-12-01,Debt consolidation,335xx,FL,16.71,10.0,1
20000.0,2017-12-01,Debt consolidation,335xx,FL,27.78,10.0,1
8000.0,2017-12-01,Home buying,335xx,FL,23.48,9.0,1
16000.0,2017-12-01,Home improvement,335xx,FL,12.0,1.0,1
8500.0,2017-12-01,Debt consolidation,335xx,FL,15.6,10.0,1
5000.0,2017-12-01,Credit card refinancing,336xx,FL,27.18,3.0,1
8100.0,2017-12-01,Credit card refinancing,336xx,FL,9.18,3.0,1
6500.0,2017-12-01,Other,336xx,FL,26.52,3.0,1
12000.0,2017-12-01,Debt consolidation,336xx,FL,1.06,10.0,1
28000.0,2017-12-01,Debt consolidation,336xx,FL,18.58,6.0,1
10000.0,2017-12-01,Debt consolidation,336xx,FL,6.34,10.0,1
25000.0,2017-12-01,Debt consolidation,336xx,FL,22.04,10.0,1
40000.0,2017-12-01,Debt consolidation,336xx,FL,6.86,0.5,1
21350.0,2017-12-01,Credit card refinancing,336xx,FL,17.61,4.0,1
25000.0,2017-12-01,Home improvement,336xx,FL,37.39,6.0,1
10000.0,2017-12-01,Debt consolidation,336xx,FL,1.78,1.0,1
7000.0,2017-12-01,Credit card refinancing,336xx,FL,5.96,4.0,1
5000.0,2017-12-01,Vacation,336xx,FL,16.54,5.0,1
3000.0,2017-12-01,Debt consolidation,336xx,FL,17.31,7.0,1
35000.0,2017-12-01,Debt consolidation,337xx,FL,19.62,2.0,1
30000.0,2017-12-01,Debt consolidation,337xx,FL,29.11,3.0,1
25000.0,2017-12-01,Debt consolidation,337xx,FL,4.66,4.0,1
25000.0,2017-12-01,Debt consolidation,337xx,FL,21.81,4.0,1
30000.0,2017-12-01,Debt consolidation,337xx,FL,16.82,10.0,1
12000.0,2017-12-01,Debt consolidation,337xx,FL,8.05,0.5,1
14000.0,2017-12-01,Debt consolidation,337xx,FL,28.55,6.0,1
16000.0,2017-12-01,Debt consolidation,337xx,FL,15.47,2.0,1
9000.0,2017-12-01,Credit card refinancing,337xx,FL,10.71,4.0,1
2000.0,2017-12-01,Vacation,338xx,FL,17.26,10.0,1
6000.0,2017-12-01,Debt consolidation,338xx,FL,22.91,10.0,1
5000.0,2017-12-01,Debt consolidation,338xx,FL,6.6,6.0,1
2250.0,2017-12-01,Credit card refinancing,338xx,FL,6.04,6.0,1
10000.0,2017-12-01,Medical expenses,338xx,FL,5.33,10.0,1
8000.0,2017-12-01,Debt consolidation,338xx,FL,22.87,0.5,1
35000.0,2017-12-01,Debt consolidation,338xx,FL,0.4,7.0,1
5000.0,2017-12-01,Debt consolidation,338xx,FL,4.77,0.5,1
8000.0,2017-12-01,Debt consolidation,338xx,FL,12.21,6.0,1
11000.0,2017-12-01,Debt consolidation,338xx,FL,5.84,4.0,1
35000.0,2017-12-01,Debt consolidation,338xx,FL,79.6,6.0,1
12000.0,2017-12-01,Debt consolidation,338xx,FL,21.69,6.0,1
5000.0,2017-12-01,Other,339xx,FL,27.38,6.0,1
12000.0,2017-12-01,Debt consolidation,339xx,FL,6.52,6.0,1
4800.0,2017-12-01,Debt consolidation,339xx,FL,16.9,5.0,1
10000.0,2017-12-01,Credit card refinancing,339xx,FL,29.15,6.0,1
15000.0,2017-12-01,Car financing,339xx,FL,9.15,10.0,1
18000.0,2017-12-01,Debt consolidation,339xx,FL,24.14,1.0,1
25000.0,2017-12-01,Debt consolidation,339xx,FL,16.35,2.0,1
10000.0,2017-12-01,Debt consolidation,339xx,FL,5.01,6.0,1
10000.0,2017-12-01,Home improvement,339xx,FL,16.06,5.0,1
11200.0,2017-12-01,Debt consolidation,339xx,FL,9.38,10.0,1
10000.0,2017-12-01,Debt consolidation,339xx,FL,13.87,10.0,1
2500.0,2017-12-01,Debt consolidation,339xx,FL,20.04,10.0,1
11000.0,2017-12-01,Credit card refinancing,339xx,FL,31.03,3.0,1
20000.0,2017-12-01,Major purchase,339xx,FL,9.2,6.0,1
9000.0,2017-12-01,Home improvement,339xx,FL,14.15,10.0,1
22000.0,2017-12-01,Debt consolidation,339xx,FL,24.2,3.0,1
11000.0,2017-12-01,Debt consolidation,341xx,FL,16.86,2.0,1
12000.0,2017-12-01,Debt consolidation,341xx,FL,17.7,2.0,1
18625.0,2017-12-01,Debt consolidation,341xx,FL,31.49,10.0,1
20000.0,2017-12-01,Other,341xx,FL,18.64,2.0,1
6400.0,2017-12-01,Other,341xx,FL,0.77,2.0,1
14000.0,2017-12-01,Credit card refinancing,341xx,FL,22.19,7.0,1
29000.0,2017-12-01,Credit card refinancing,341xx,FL,27.49,10.0,1
9600.0,2017-12-01,Car financing,341xx,FL,1.0,0.5,1
2400.0,2017-12-01,Debt consolidation,341xx,FL,6.62,0.5,1
5000.0,2017-12-01,Debt consolidation,342xx,FL,4.2,2.0,1
10000.0,2017-12-01,Debt consolidation,342xx,FL,19.75,10.0,1
12000.0,2017-12-01,Other,342xx,FL,13.86,10.0,1
30000.0,2017-12-01,Debt consolidation,342xx,FL,11.54,10.0,1
24000.0,2017-12-01,Debt consolidation,342xx,FL,12.47,3.0,1
12000.0,2017-12-01,Business,342xx,FL,9.52,4.0,1
6000.0,2017-12-01,Home improvement,342xx,FL,36.17,6.0,1
12000.0,2017-12-01,Credit card refinancing,342xx,FL,31.2,10.0,1
7500.0,2017-12-01,Debt consolidation,342xx,FL,19.56,6.0,1
35000.0,2017-12-01,Home buying,342xx,FL,3.8,7.0,1
10000.0,2017-12-01,Debt consolidation,342xx,FL,22.43,3.0,1
10000.0,2017-12-01,Debt consolidation,344xx,FL,16.47,2.0,1
1500.0,2017-12-01,Vacation,344xx,FL,38.37,3.0,1
6000.0,2017-12-01,Debt consolidation,344xx,FL,37.11,5.0,1
20000.0,2017-12-01,Home improvement,344xx,FL,12.65,6.0,1
25000.0,2017-12-01,Debt consolidation,344xx,FL,13.74,2.0,1
8650.0,2017-12-01,Debt consolidation,344xx,FL,34.87,10.0,1
10000.0,2017-12-01,Home improvement,344xx,FL,0.0,10.0,1
15000.0,2017-12-01,Credit card refinancing,344xx,FL,26.44,0.5,1
15000.0,2017-12-01,Business,344xx,FL,11.4,10.0,1
25000.0,2017-12-01,Debt consolidation,344xx,FL,30.27,10.0,1
10000.0,2017-12-01,Credit card refinancing,346xx,FL,20.22,6.0,1
25000.0,2017-12-01,Debt consolidation,346xx,FL,25.63,4.0,1
3500.0,2017-12-01,Business,346xx,FL,10.61,2.0,1
15200.0,2017-12-01,Debt consolidation,346xx,FL,8.96,5.0,1
10000.0,2017-12-01,Major purchase,346xx,FL,35.5,3.0,1
10000.0,2017-12-01,Credit card refinancing,346xx,FL,23.96,7.0,1
18750.0,2017-12-01,Debt consolidation,346xx,FL,13.7,10.0,1
14000.0,2017-12-01,Credit card refinancing,346xx,FL,24.4,1.0,1
20000.0,2017-12-01,Debt consolidation,346xx,FL,20.59,10.0,1
7200.0,2017-12-01,Debt consolidation,346xx,FL,26.41,1.0,1
5000.0,2017-12-01,Debt consolidation,346xx,FL,31.76,8.0,1
12000.0,2017-12-01,Debt consolidation,347xx,FL,4.9,10.0,1
24000.0,2017-12-01,Debt consolidation,347xx,FL,402.42,6.0,1
16000.0,2017-12-01,Home improvement,347xx,FL,2.27,10.0,1
5000.0,2017-12-01,Other,347xx,FL,9.39,6.0,1
35000.0,2017-12-01,Business,347xx,FL,19.78,10.0,1
6000.0,2017-12-01,Home buying,347xx,FL,10.0,6.0,1
40000.0,2017-12-01,Debt consolidation,347xx,FL,21.7,6.0,1
11925.0,2017-12-01,Debt consolidation,347xx,FL,30.39,5.0,1
6000.0,2017-12-01,Medical expenses,347xx,FL,10.86,0.5,1
25000.0,2017-12-01,Debt consolidation,347xx,FL,16.21,1.0,1
12000.0,2017-12-01,Credit card refinancing,347xx,FL,52.72,10.0,1
11500.0,2017-12-01,Debt consolidation,347xx,FL,35.28,10.0,1
8000.0,2017-12-01,Debt consolidation,347xx,FL,22.39,6.0,1
7000.0,2017-12-01,Other,347xx,FL,11.33,7.0,1
6000.0,2017-12-01,Debt consolidation,347xx,FL,14.34,10.0,1
6500.0,2017-12-01,Major purchase,347xx,FL,11.38,10.0,1
6000.0,2017-12-01,Other,347xx,FL,21.47,10.0,1
12000.0,2017-12-01,Debt consolidation,349xx,FL,15.36,6.0,1
6400.0,2017-12-01,Home improvement,349xx,FL,16.18,7.0,1
37200.0,2017-12-01,Business,349xx,FL,5.3,7.0,1
10000.0,2017-12-01,Debt consolidation,349xx,FL,9.3,0.5,1
5200.0,2017-12-01,Debt consolidation,349xx,FL,4.45,10.0,1
12000.0,2017-12-01,Debt consolidation,349xx,FL,22.06,10.0,1
25000.0,2017-12-01,Credit card refinancing,349xx,FL,15.32,2.0,1
20000.0,2017-12-01,Debt consolidation,349xx,FL,8.56,1.0,1
15000.0,2017-12-01,Credit card refinancing,349xx,FL,25.62,0.5,1
40000.0,2017-12-01,Home improvement,300xx,GA,14.75,2.0,1
12000.0,2017-12-01,Debt consolidation,300xx,GA,17.45,10.0,1
10000.0,2017-12-01,Home improvement,300xx,GA,18.49,8.0,1
3025.0,2017-12-01,Credit card refinancing,300xx,GA,9.25,0.5,1
26000.0,2017-12-01,Credit card refinancing,300xx,GA,21.1,7.0,1
12000.0,2017-12-01,Debt consolidation,300xx,GA,8.74,5.0,1
30000.0,2017-12-01,Home improvement,300xx,GA,14.82,10.0,1
23800.0,2017-12-01,Home improvement,300xx,GA,10.89,7.0,1
18000.0,2017-12-01,Debt consolidation,300xx,GA,11.49,1.0,1
15000.0,2017-12-01,Debt consolidation,300xx,GA,12.09,3.0,1
24000.0,2017-12-01,Debt consolidation,300xx,GA,13.53,10.0,1
5000.0,2017-12-01,Debt consolidation,300xx,GA,20.54,10.0,1
14000.0,2017-12-01,Debt consolidation,300xx,GA,19.29,8.0,1
35000.0,2017-12-01,Debt consolidation,300xx,GA,23.33,10.0,1
40000.0,2017-12-01,Debt consolidation,300xx,GA,12.28,1.0,1
5000.0,2017-12-01,Debt consolidation,300xx,GA,26.09,10.0,1
10000.0,2017-12-01,Debt consolidation,300xx,GA,9.52,10.0,1
6325.0,2017-12-01,Debt consolidation,300xx,GA,30.71,10.0,1
6000.0,2017-12-01,Other,300xx,GA,24.0,10.0,1
8000.0,2017-12-01,Credit card refinancing,300xx,GA,22.51,6.0,1
20000.0,2017-12-01,Business,300xx,GA,11.75,4.0,1
31050.0,2017-12-01,Credit card refinancing,300xx,GA,13.35,1.0,1
32000.0,2017-12-01,Debt consolidation,300xx,GA,12.48,8.0,1
10000.0,2017-12-01,Home improvement,300xx,GA,14.0,10.0,1
12000.0,2017-12-01,Debt consolidation,300xx,GA,2.44,4.0,1
4900.0,2017-12-01,Debt consolidation,300xx,GA,0.48,10.0,1
6000.0,2017-12-01,Home improvement,300xx,GA,25.11,3.0,1
30000.0,2017-12-01,Major purchase,300xx,GA,26.73,1.0,1
15000.0,2017-12-01,Major purchase,300xx,GA,11.72,10.0,1
8800.0,2017-12-01,Major purchase,300xx,GA,2.35,10.0,1
14000.0,2017-12-01,Debt consolidation,300xx,GA,7.81,1.0,1
15000.0,2017-12-01,Debt consolidation,300xx,GA,14.65,2.0,1
13775.0,2017-12-01,Debt consolidation,300xx,GA,23.39,10.0,1
15000.0,2017-12-01,Debt consolidation,300xx,GA,20.36,3.0,1
20000.0,2017-12-01,Home improvement,300xx,GA,11.6,9.0,1
15000.0,2017-12-01,Credit card refinancing,300xx,GA,18.18,5.0,1
15000.0,2017-12-01,Other,300xx,GA,27.71,6.0,1
5000.0,2017-12-01,Debt consolidation,300xx,GA,34.13,10.0,1
11000.0,2017-12-01,Credit card refinancing,300xx,GA,27.55,10.0,1
11200.0,2017-12-01,Debt consolidation,300xx,GA,33.56,7.0,1
18025.0,2017-12-01,Credit card refinancing,300xx,GA,27.84,5.0,1
12000.0,2017-12-01,Credit card refinancing,300xx,GA,14.76,1.0,1
15000.0,2017-12-01,Business,300xx,GA,14.57,10.0,1
30000.0,2017-12-01,Debt consolidation,300xx,GA,12.71,10.0,1
8000.0,2017-12-01,Home improvement,300xx,GA,3.48,10.0,1
11850.0,2017-12-01,Debt consolidation,300xx,GA,17.66,6.0,1
3025.0,2017-12-01,Debt consolidation,300xx,GA,12.33,10.0,1
24000.0,2017-12-01,Debt consolidation,300xx,GA,7.03,10.0,1
25000.0,2017-12-01,Other,300xx,GA,17.06,5.0,1
